persona_id,trait_name,trait_category,inferred_value,ground_truth_value,similarity_score,confidence,rationale,is_selected
persona_013,Big Five - Extraversion,psychographic,Low,Developing,0.0,0.4,"Hobbies like crafting (""diybunker"") and mandalas can be solitary. While parenting is social, the browsing does not indicate a focus on large group activities.",False
persona_013,Big Five - Neuroticism,psychographic,Low,Developing,0.0,0.5,"The browsing history suggests a calm, constructive focus. The interest in mandalas may be for relaxation, which aligns with managing stress and maintaining low neuroticism.",False
persona_013,Big Five - Openness,psychographic,High,Developing,0.0,0.8,"A strong interest in new experiences and ideas is shown through visits to sites for crafts, art (mandalas), travel, and new educational activities for kids.",True
persona_014,age,demographic,32,36,0.867,0.8,"Browsing parenting sites for young children (livingwellmom.com, hellonanny.com) and graduate school programs (muih.edu), suggesting an age bracket for a young parent considering a career change or further education.",True
persona_014,sex,demographic,Female,Female,1.0,0.95,"Numerous visits to ""mom""-centric blogs (livingwellmom.com), parenting sites (betweenusparents.com), and services for childcare (hellonanny.com).",False
persona_014,race,demographic,White alone,Some Other Race alone,0.574,0.4,"The combination of Christian church affiliation (tpcfamily.org), interest in social justice (learningforjustice.org), and learning Spanish as a foreign language (holaspanishclasses.com) is a common pattern for progressive, white individuals in the US, though this is a weak signal.",False
persona_014,ancestry,demographic,American,Hispanic,0.0,0.5,"Browsing US-based institutions (muih.edu, healthcare.gov) and media (gpb.org) with no indication of recent immigration or strong ties to another specific country's culture.",True
persona_014,religion,demographic,Christian (Non-denominational/Evangelical),Protestant,0.622,0.9,"Visited tpcfamily.org, the website for The Potter's Christian Family Church, indicating active affiliation or interest in this specific church.",False
persona_014,place of birth,demographic,Georgia/GA,Texas/TX,0.0,0.4,"Weak evidence from visiting Georgia Public Broadcasting (gpb.org) and a church (tpcfamily.org) with a prominent location in Georgia, suggesting a possible connection to the state.",True
persona_014,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.9,"Visited U.S. government websites for healthcare (healthcare.gov, surveys.cms.gov) and browsed U.S.-based educational institutions, implying residency and citizenship.",False
persona_014,income,demographic,115000.0,159000.0,0.78,0.4,"This is a household income estimate. The ability to consider graduate school (muih.edu) and hire a nanny (hellonanny.com) suggests a comfortable dual-income or high single-income household, despite her potential status as a stay-at-home parent.",False
persona_014,education,demographic,"Bachelor's degree, pursuing Master's degree",Bachelor's degree,0.608,0.85,Actively researching graduate programs at Maryland University of Integrative Health (go.graduate.muih.ndm.edu) implies they already hold an undergraduate degree and are seeking advanced education.,False
persona_014,employment status,occupational,Not in labor force,"Civilian employed, at work",0.416,0.7,The combination of extensive parenting research and exploring a new career path/graduate school suggests she may be a stay-at-home parent planning to re-enter the workforce.,False
persona_014,industry category,occupational,Transitioning into Health Care / Personal Services,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",0.25,0.9,"Strong interest in integrative health education (muih.edu), medical literature (mayoclinicproceedings.org), and fitness certifications (afpafitness.com).",False
persona_014,occupation category,occupational,Aspiring Nutritionist or Health and Wellness Coach,MED-Registered Nurses,0.394,0.9,"Researching a graduate degree in integrative health (muih.edu), professional fitness certifications (afpafitness.com), and reading professional medical/health business journals.",False
persona_014,class of worker,occupational,Aiming for self-employed or private company employee,"Employee of a private not-for-profit, tax-exempt, or charitable organization",0.541,0.6,The interest in fitness/wellness coaching and potential blogging (inferred from mommy blogs and ad-tech) often leads to self-employment or work in private clinics/gyms.,False
persona_014,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.9,"There is no evidence in the browsing history (e.g., VA sites, military-focused content) to suggest any military service.",False
persona_014,marital status,demographic,Married,Married,1.0,0.75,"The focus on family life (funlovingfamilies.com, livingwellmom.com) and childcare (hellonanny.com) in combination with a household income that supports these activities strongly suggests a married couple household.",False
persona_014,household type,demographic,"Married couple household, with related children",Married couple household with children of the householder less than 18,0.796,0.85,"Direct evidence of parenting interests (livingwellmom.com, betweenusparents.com) and seeking childcare (hellonanny.com) points to a household with children.",False
persona_014,household language,demographic,"English, learning Spanish",Spanish,0.658,0.9,"The vast majority of sites are in English, but holaspanishclasses.com and heyinfluent.com show a clear intent to learn Spanish.",False
persona_014,family presence and age,demographic,At least one related child under 6 years old,With related children 5 to 17 years only,0.61,0.8,The search for a nanny (hellonanny.com) and visiting blogs for parents of young children strongly indicates the presence of pre-school age children in the home.,False
persona_014,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,"Direct visit to the U.S. health insurance marketplace (healthcare.gov), indicating they are actively managing or enrolled in a health plan.",False
persona_014,disability,demographic,No disability,None,0.349,0.7,"The browsing history is focused on professional health/wellness and fitness (afpafitness.com), with no searches for disability benefits, assistive technologies, or specific conditions.",True
persona_014,ideology,psychographic,Progressive,"Helping others, Promoting health and wellness",0.211,0.9,"Visited www.learningforjustice.org, a project of the Southern Poverty Law Center focused on anti-bias education, which is a strong indicator of progressive social and political beliefs.",False
